,0,1,2,3,4,5,6
2860,Business,Ecosystem Science & Management,-0.8703,0.9,-5.4472,3.7067,False
2861,Business,Education,-0.0384,0.9,-0.6828,0.6059,False
2862,Business,Electrical Engineering,-0.3119,0.9,-1.0991,0.4752,False
2863,Business,Engineering,-0.0766,0.9,-0.6204,0.4673,False
2864,Business,Engineering Science  Mechanics,-0.0203,0.9,-1.9301,1.8895,False
2865,Business,Engineering Science amp Mechanics,-0.5203,0.9,-2.8392,1.7987,False
2866,Business,"Engineering, Science, & Mechanics",-0.2203,0.9,-2.5392,2.0987,False
2867,Business,English,0.0743,0.9,-0.4075,0.5561,False
2868,Business,Entomology,0.0172,0.9,-1.6508,1.6852,False
2869,Business,Environmental Engineering,-0.1472,0.9,-1.4829,1.1885,False
2870,Business,Ethnic Studies,0.0297,0.9,-2.6363,2.6957,False
2871,Business,Film,0.2297,0.9,-1.2747,1.7341,False
2872,Business,Finance,-0.0285,0.9,-0.7798,0.7229,False
2873,Business,Fine Arts,-0.1119,0.9,-1.4966,1.2727,False
2874,Business,Food Science,-0.243,0.9,-1.6833,1.1973,False
2875,Business,Forestry,0.0012,0.9,-1.7745,1.7768,False
2876,Business,French,0.4527,0.9,-0.2311,1.1365,False
2877,Business,Geography,-0.2773,0.9,-1.0198,0.4652,False
2878,Business,Geological Engineering,0.2297,0.9,-4.3472,4.8067,False
2879,Business,Geology,-0.3659,0.9,-1.4098,0.678,False
2880,Business,German,0.4114,0.9,-0.3701,1.1929,False
2881,Business,Graphic Arts,0.2197,0.9,-1.2847,1.7241,False
2882,Business,Health Administration,0.0297,0.9,-0.9339,0.9933,False
2883,Business,Health Science,0.2661,0.9,-0.7973,1.3295,False
2884,Business,Hebrew,-1.2703,0.9,-4.5211,1.9805,False
2885,Business,History,-0.0265,0.9,-0.6368,0.5837,False
2886,Business,Horticulture,0.1597,0.9,-1.3447,1.6641,False
2887,Business,Hospitality,0.0575,0.9,-1.1003,1.2153,False
2888,Business,Hotel  Restaurant Management,-0.9369,0.9,-3.6029,1.7291,False
2889,Business,Hotel & Restaurant Management,0.1047,0.9,-1.0021,1.2116,False
2890,Business,Hotel amp Restaurant Management,1.2297,0.9,-3.3472,5.8067,False
2891,Business,Human Development,0.0728,0.9,-0.6167,0.7623,False
2892,Business,Humanities,-0.348,0.9,-1.9272,1.2312,False
2893,Business,Industrial Engineering,-0.6036,0.9,-1.507,0.2998,False
2894,Business,Information Science,-0.2641,0.9,-1.0456,0.5174,False
2895,Business,Information Sciences  Technology,-0.0503,0.9,-0.8906,0.79,False
2896,Business,Information Sciences & Technology,-0.8236,0.9,-2.0771,0.4298,False
2897,Business,Information Sciences amp Technology,-0.7521,0.9,-2.1924,0.6882,False
2898,Business,Information Systems,-0.4003,0.9,-1.5071,0.7066,False
2899,Business,Insurance,0.0297,0.9,-4.5472,4.6067,False
2900,Business,Integrated Arts,-0.4703,0.9,-5.0472,4.1067,False
2901,Business,International Studies,0.1631,0.9,-2.5029,2.8291,False
2902,Business,Italian,0.4535,0.9,-0.6308,1.5378,False
2903,Business,Japanese,0.6206,0.9,-0.8197,2.0609,False
2904,Business,Jewish Studies,-0.4903,0.9,-2.5734,1.5928,False
2905,Business,Journalism,0.2408,0.9,-1.3384,1.82,False
2906,Business,Kinesiology,0.2237,0.9,-0.4375,0.8849,False
2907,Business,Korean,0.444,0.9,-1.3316,2.2197,False
2908,Business,Labor  Employment Relations,0.6697,0.9,-0.8347,2.1741,False
2909,Business,Labor & Employment Relations,0.0869,0.9,-0.8767,1.0505,False
2910,Business,Labor amp Employment Relations,-0.1036,0.9,-2.7696,2.5624,False
2911,Business,Landscape Architecture  Regional Planning,-1.0703,0.9,-4.3211,2.1805,False
2912,Business,Landscape Architecture & Regional Planning,-0.089,0.9,-1.3075,1.1294,False
2913,Business,Languages,0.2333,0.9,-0.7303,1.1969,False
2914,Business,Latin,-0.5703,0.9,-5.1472,4.0067,False
2915,Business,Law,-0.4369,0.9,-2.0161,1.1423,False
2916,Business,Literature,0.4881,0.9,-0.8966,1.8727,False
2917,Business,Management,-0.0025,0.9,-0.9281,0.9231,False
2918,Business,Marketing,0.1964,0.9,-0.6291,1.0218,False
2919,Business,Materials Engineering,-0.2176,0.9,-1.3489,0.9136,False
2920,Business,Mathematics,-0.3525,0.9,-0.8429,0.1378,False
2921,Business,Mechanical Engineering,-0.3159,0.9,-1.0175,0.3858,False
2922,Business,Medicine,-1.7703,0.9,-6.3472,2.8067,False
2923,Business,Meteorology,0.044,0.9,-0.7814,0.8695,False
2924,Business,Military Science,0.6697,0.9,-1.4134,2.7528,False
2925,Business,Mineral Engineering,-0.0248,0.9,-1.4651,1.4155,False
2926,Business,Music,0.411,0.9,-0.3761,1.1981,False
2927,Business,Not Specified,-0.3612,0.9,-1.4245,0.7022,False
2928,Business,Nursing,0.0977,0.9,-0.911,1.1064,False
2929,Business,Nutrition,-0.0438,0.9,-0.9369,0.8493,False
2930,Business,Philosophy,0.0802,0.9,-0.5464,0.7068,False
2931,Business,Photography,-0.3703,0.9,-2.0383,1.2977,False
2932,Business,Physical Ed,-0.1258,0.9,-1.705,1.4534,False
2933,Business,Physics,-0.4803,0.9,-1.2104,0.2498,False
2934,Business,Plant Pathology,-0.6703,0.9,-3.9211,2.5805,False
2935,Business,Political Science,-0.2081,0.9,-0.9164,0.5001,False
2936,Business,Portuguese,1.2297,0.9,-3.3472,5.8067,False
2937,Business,Psychology,-0.1288,0.9,-0.6977,0.4401,False
2938,Business,Real Estate,1.0297,0.9,-2.2211,4.2805,False
2939,Business,Recreation Parks  Tourism,0.1297,0.9,-1.3106,1.57,False
2940,Business,Recreation Parks amp Tourism,-1.2703,0.9,-4.5211,1.9805,False
2941,Business,"Recreation, Parks, & Tourism",0.311,0.9,-0.9075,1.5294,False
2942,Business,Religion,0.0297,0.9,-1.1887,1.2482,False
2943,Business,Religious Studies,-0.2203,0.9,-3.4711,3.0305,False
2944,Business,Russian,0.0297,0.9,-2.2892,2.3487,False
2945,Business,Science,-0.8703,0.9,-5.4472,3.7067,False
2946,Business,Select department,0.7297,0.9,-2.5211,3.9805,False
2947,Business,Social Science,-0.0803,0.9,-1.5847,1.4241,False
2948,Business,Social Work,0.3964,0.9,-2.2696,3.0624,False
2949,Business,Sociology,0.04,0.9,-0.6332,0.7132,False
2950,Business,Spanish,0.1761,0.9,-0.4369,0.7891,False
2951,Business,Statistics,-0.3254,0.9,-0.9779,0.327,False
2952,Business,Supply Chain Management,0.5922,0.9,-1.0758,2.2602,False
2953,Business,Theater,0.3622,0.9,-0.5028,1.2271,False
2954,Business,Theology,-0.2703,0.9,-4.8472,4.3067,False
2955,Business,University Community,1.2297,0.9,-3.3472,5.8067,False
2956,Business,Veterinary Sciences,0.3154,0.9,-0.9768,1.6077,False
2957,Business,Visual Arts,-0.3885,0.9,-1.8287,1.0518,False
2958,Business,Women's Studies,-0.0647,0.9,-0.9386,0.8092,False
2959,Business,Writing,1.1297,0.9,-2.1211,4.3805,False
2960,Business Law,Chemical Engineering,-0.008,0.9,-4.6547,4.6387,False
2961,Business Law,Chemistry,0.5911,0.9,-3.9941,5.1764,False
2962,Business Law,Chinese,0.7933,0.9,-3.9126,5.4992,False
2963,Business Law,Civil Engineering,0.9459,0.9,-3.6717,5.5636,False
2964,Business Law,Classical  Medieval Studies,1.2,0.9,-4.3805,6.7805,False
2965,Business Law,Classical & Medieval Studies,1.6,0.9,-4.8438,8.0438,False
2966,Business Law,Classical amp Medieval Studies,1.85,0.9,-3.7305,7.4305,False
2967,Business Law,Classics,0.9938,0.9,-3.703,5.6905,False
2968,Business Law,Communication,0.916,0.9,-3.6498,5.4819,False
2969,Business Law,Communication Arts,0.774,0.9,-3.8278,5.3758,False
2970,Business Law,Communication Disorders,0.69,0.9,-3.9418,5.3218,False
2971,Business Law,Comparative Literature,0.7514,0.9,-3.8697,5.3725,False
2972,Business Law,Computer Science,0.1389,0.9,-4.4415,4.7193,False
2973,Business Law,Counseling,1.3,0.9,-5.1438,7.7438,False
2974,Business Law,Criminal Justice,0.9297,0.9,-3.6879,5.5474,False
2975,Business Law,Curriculum  Instruction,1.3333,0.9,-3.928,6.5947,False
2976,Business Law,Curriculum & Instruction,1.1571,0.9,-3.7139,6.0282,False
2977,Business Law,Curriculum amp Instruction,0.75,0.9,-4.8305,6.3305,False
2978,Business Law,Design,-0.4,0.9,-5.9805,5.1805,False
2979,Business Law,Developmental Studies,0.8,0.9,-4.7805,6.3805,False
2980,Business Law,Earth Science,0.4824,0.9,-4.1186,5.0833,False
2981,Business Law,Economics,0.2041,0.9,-4.371,4.7792,False
2982,Business Law,Ecosystem Science  Management,0.0,0.9,-6.4438,6.4438,False
2983,Business Law,Ecosystem Science & Management,-0.1,0.9,-6.5438,6.3438,False
2984,Business Law,Education,0.7319,0.9,-3.8496,5.3133,False
2985,Business Law,Electrical Engineering,0.4583,0.9,-4.1454,5.062,False
2986,Business Law,Engineering,0.6937,0.9,-3.8747,5.2621,False
2987,Business Law,Engineering Science  Mechanics,0.75,0.9,-4.1716,5.6716,False
2988,Business Law,Engineering Science amp Mechanics,0.25,0.9,-4.8443,5.3443,False
2989,Business Law,"Engineering, Science, & Mechanics",0.55,0.9,-4.5443,5.6443,False
2990,Business Law,English,0.8446,0.9,-3.7169,5.406,False
2991,Business Law,Entomology,0.7875,0.9,-4.0454,5.6204,False
2992,Business Law,Environmental Engineering,0.6231,0.9,-4.1054,5.3516,False
2993,Business Law,Ethnic Studies,0.8,0.9,-4.4614,6.0614,False
2994,Business Law,Film,1.0,0.9,-3.7789,5.7789,False
2995,Business Law,Finance,0.7418,0.9,-3.8559,5.3395,False
2996,Business Law,Fine Arts,0.6583,0.9,-4.0842,5.4009,False
2997,Business Law,Food Science,0.5273,0.9,-4.2318,5.2864,False
2998,Business Law,Forestry,0.7714,0.9,-4.0997,5.6425,False
2999,Business Law,French,1.223,0.9,-3.3642,5.8101,False
3000,Business Law,Geography,0.493,0.9,-4.1033,5.0893,False
3001,Business Law,Geological Engineering,1.0,0.9,-5.4438,7.4438,False
3002,Business Law,Geology,0.4043,0.9,-4.2501,5.0588,False
3003,Business Law,German,1.1816,0.9,-3.4211,5.7844,False
3004,Business Law,Graphic Arts,0.99,0.9,-3.7889,5.7689,False
3005,Business Law,Health Administration,0.8,0.9,-3.8371,5.4371,False
3006,Business Law,Health Science,1.0364,0.9,-3.6225,5.6953,False
3007,Business Law,Hebrew,-0.5,0.9,-6.0805,5.0805,False
3008,Business Law,History,0.7437,0.9,-3.833,5.3205,False
3009,Business Law,Horticulture,0.93,0.9,-3.8489,5.7089,False
3010,Business Law,Hospitality,0.8278,0.9,-3.8536,5.5091,False
3011,Business Law,Hotel  Restaurant Management,-0.1667,0.9,-5.428,5.0947,False
3012,Business Law,Hotel & Restaurant Management,0.875,0.9,-3.794,5.544,False
3013,Business Law,Hotel amp Restaurant Management,2.0,0.9,-4.4438,8.4438,False
3014,Business Law,Human Development,0.8431,0.9,-3.745,5.4311,False
3015,Business Law,Humanities,0.4222,0.9,-4.3807,5.2252,False
3016,Business Law,Industrial Engineering,0.1667,0.9,-4.4583,4.7917,False
3017,Business Law,Information Science,0.5061,0.9,-4.0966,5.1089,False
3018,Business Law,Information Sciences  Technology,0.72,0.9,-3.8931,5.3331,False
3019,Business Law,Information Sciences & Technology,-0.0533,0.9,-4.7592,4.6526,False
3020,Business Law,Information Sciences amp Technology,0.0182,0.9,-4.7409,4.7773,False
3021,Business Law,Information Systems,0.37,0.9,-4.299,5.039,False
3022,Business Law,Insurance,0.8,0.9,-5.6438,7.2438,False
3023,Business Law,Integrated Arts,0.3,0.9,-6.1438,6.7438,False
3024,Business Law,International Studies,0.9333,0.9,-4.328,6.1947,False
3025,Business Law,Italian,1.2238,0.9,-3.4399,5.8875,False
3026,Business Law,Japanese,1.3909,0.9,-3.3682,6.15,False
3027,Business Law,Jewish Studies,0.28,0.9,-4.7114,5.2714,False
3028,Business Law,Journalism,1.0111,0.9,-3.7918,5.8141,False
3029,Business Law,Kinesiology,0.994,0.9,-3.5899,5.5778,False
3030,Business Law,Korean,1.2143,0.9,-3.6568,6.0854,False
3031,Business Law,Labor  Employment Relations,1.44,0.9,-3.3389,6.2189,False
3032,Business Law,Labor & Employment Relations,0.8571,0.9,-3.78,5.4943,False
3033,Business Law,Labor amp Employment Relations,0.6667,0.9,-4.5947,5.928,False
3034,Business Law,Landscape Architecture  Regional Planning,-0.3,0.9,-5.8805,5.2805,False
3035,Business Law,Landscape Architecture & Regional Planning,0.6813,0.9,-4.0155,5.378,False
3036,Business Law,Languages,1.0036,0.9,-3.6336,5.6407,False
3037,Business Law,Latin,0.2,0.9,-6.2438,6.6438,False
3038,Business Law,Law,0.3333,0.9,-4.4696,5.1363,False
3039,Business Law,Literature,1.2583,0.9,-3.4842,6.0009,False
3040,Business Law,Management,0.7677,0.9,-3.8616,5.3971,False
3041,Business Law,Marketing,0.9667,0.9,-3.6437,5.5771,False
3042,Business Law,Materials Engineering,0.5526,0.9,-4.1222,5.2275,False
3043,Business Law,Mathematics,0.4177,0.9,-4.1446,4.9801,False
3044,Business Law,Mechanical Engineering,0.4544,0.9,-4.1355,5.0443,False
3045,Business Law,Medicine,-1.0,0.9,-7.4438,5.4438,False
3046,Business Law,Meteorology,0.8143,0.9,-3.7961,5.4247,False
3047,Business Law,Military Science,1.44,0.9,-3.5514,6.4314,False
3048,Business Law,Mineral Engineering,0.7455,0.9,-4.0136,5.5045,False
3049,Business Law,Music,1.1812,0.9,-3.4225,5.785,False
3050,Business Law,Not Specified,0.4091,0.9,-4.2498,5.068,False
3051,Business Law,Nursing,0.868,0.9,-3.7787,5.5147,False
3052,Business Law,Nutrition,0.7265,0.9,-3.8965,5.3495,False
3053,Business Law,Philosophy,0.8505,0.9,-3.7285,5.4295,False
3054,Business Law,Photography,0.4,0.9,-4.4329,5.2329,False
3055,Business Law,Physical Ed,0.6444,0.9,-4.1585,5.4474,False
3056,Business Law,Physics,0.29,0.9,-4.3043,4.8843,False
3057,Business Law,Plant Pathology,0.1,0.9,-5.4805,5.6805,False
3058,Business Law,Political Science,0.5621,0.9,-4.0287,5.153,False
3059,Business Law,Portuguese,2.0,0.9,-4.4438,8.4438,False
3060,Business Law,Psychology,0.6414,0.9,-3.93,5.2129,False
3061,Business Law,Real Estate,1.8,0.9,-3.7805,7.3805,False
3062,Business Law,Recreation Parks  Tourism,0.9,0.9,-3.8591,5.6591,False
3063,Business Law,Recreation Parks amp Tourism,-0.5,0.9,-6.0805,5.0805,False
3064,Business Law,"Recreation, Parks, & Tourism",1.0812,0.9,-3.6155,5.778,False
3065,Business Law,Religion,0.8,0.9,-3.8967,5.4967,False
3066,Business Law,Religious Studies,0.55,0.9,-5.0305,6.1305,False
3067,Business Law,Russian,0.8,0.9,-4.2943,5.8943,False
3068,Business Law,Science,-0.1,0.9,-6.5438,6.3438,False
3069,Business Law,Select department,1.5,0.9,-4.0805,7.0805,False
3070,Business Law,Social Science,0.69,0.9,-4.0889,5.4689,False
3071,Business Law,Social Work,1.1667,0.9,-4.0947,6.428,False
3072,Business Law,Sociology,0.8103,0.9,-3.7753,5.3959,False
3073,Business Law,Spanish,0.9464,0.9,-3.6308,5.5235,False
3074,Business Law,Statistics,0.4448,0.9,-4.1378,5.0274,False
3075,Business Law,Supply Chain Management,1.3625,0.9,-3.4704,6.1954,False
3076,Business Law,Theater,1.1324,0.9,-3.4852,5.7501,False
3077,Business Law,Theology,0.5,0.9,-5.9438,6.9438,False
3078,Business Law,University Community,2.0,0.9,-4.4438,8.4438,False
3079,Business Law,Veterinary Sciences,1.0857,0.9,-3.6307,5.8021,False
3080,Business Law,Visual Arts,0.3818,0.9,-4.3773,5.1409,False
3081,Business Law,Women's Studies,0.7056,0.9,-3.9138,5.3249,False
3082,Business Law,Writing,1.9,0.9,-3.6805,7.4805,False
3083,Chemical Engineering,Chemistry,0.5991,0.9,-0.4465,1.6447,False
3084,Chemical Engineering,Chinese,0.8013,0.9,-0.6868,2.2895,False
3085,Chemical Engineering,Civil Engineering,0.9539,0.5848,-0.2257,2.1336,False
3086,Chemical Engineering,Classical  Medieval Studies,1.208,0.9,-2.1403,4.5563,False
3087,Chemical Engineering,Classical & Medieval Studies,1.608,0.9,-3.0387,6.2547,False
3088,Chemical Engineering,Classical amp Medieval Studies,1.858,0.9,-1.4903,5.2063,False
3089,Chemical Engineering,Classics,1.0017,0.9,-0.457,2.4605,False
3090,Chemical Engineering,Communication,0.924,0.0877,-0.033,1.8811,False
3091,Chemical Engineering,Communication Arts,0.782,0.9,-0.3341,1.8981,False
3092,Chemical Engineering,Communication Disorders,0.698,0.9,-0.5359,1.9319,False
3093,Chemical Engineering,Comparative Literature,0.7594,0.9,-0.4337,1.9526,False
3094,Chemical Engineering,Computer Science,0.1469,0.9,-0.8773,1.1712,False
3095,Chemical Engineering,Counseling,1.308,0.9,-3.3387,5.9547,False
3096,Chemical Engineering,Criminal Justice,0.9377,0.6401,-0.2419,2.1174,False
3097,Chemical Engineering,Curriculum  Instruction,1.3413,0.9,-1.4427,4.1254,False
3098,Chemical Engineering,Curriculum & Instruction,1.1651,0.9,-0.7833,3.1136,False
3099,Chemical Engineering,Curriculum amp Instruction,0.758,0.9,-2.5903,4.1063,False
3100,Chemical Engineering,Design,-0.392,0.9,-3.7403,2.9563,False
3101,Chemical Engineering,Developmental Studies,0.808,0.9,-2.5403,4.1563,False
3102,Chemical Engineering,Earth Science,0.4904,0.9,-0.6221,1.6028,False
3103,Chemical Engineering,Economics,0.2121,0.9,-0.7882,1.2124,False
3104,Chemical Engineering,Ecosystem Science  Management,0.008,0.9,-4.6387,4.6547,False
3105,Chemical Engineering,Ecosystem Science & Management,-0.092,0.9,-4.7387,4.5547,False
3106,Chemical Engineering,Education,0.7399,0.9,-0.289,1.7688,False
3107,Chemical Engineering,Electrical Engineering,0.4663,0.9,-0.6575,1.5902,False
3108,Chemical Engineering,Engineering,0.7017,0.9,-0.2674,1.6708,False
3109,Chemical Engineering,Engineering Science  Mechanics,0.758,0.9,-1.3134,2.8294,False
3110,Chemical Engineering,Engineering Science amp Mechanics,0.258,0.9,-2.1957,2.7117,False
3111,Chemical Engineering,"Engineering, Science, & Mechanics",0.558,0.9,-1.8957,3.0117,False
3112,Chemical Engineering,English,0.8526,0.1985,-0.0832,1.7883,False
3113,Chemical Engineering,Entomology,0.7955,0.9,-1.0554,2.6464,False
3114,Chemical Engineering,Environmental Engineering,0.6311,0.9,-0.927,2.1891,False
3115,Chemical Engineering,Ethnic Studies,0.808,0.9,-1.9761,3.5921,False
3116,Chemical Engineering,Film,1.008,0.9,-0.6969,2.7129,False
3117,Chemical Engineering,Finance,0.7498,0.9,-0.3492,1.8489,False
3118,Chemical Engineering,Fine Arts,0.6663,0.9,-0.9339,2.2665,False
3119,Chemical Engineering,Food Science,0.5353,0.9,-1.1133,2.1839,False
3120,Chemical Engineering,Forestry,0.7794,0.9,-1.169,2.7279,False
3121,Chemical Engineering,French,1.231,0.0017,0.1769,2.285,True
3122,Chemical Engineering,Geography,0.501,0.9,-0.592,1.594,False
3123,Chemical Engineering,Geological Engineering,1.008,0.9,-3.6387,5.6547,False
3124,Chemical Engineering,Geology,0.4123,0.9,-0.9041,1.7288,False
3125,Chemical Engineering,German,1.1896,0.0158,0.0697,2.3095,True
3126,Chemical Engineering,Graphic Arts,0.998,0.9,-0.7069,2.7029,False
3127,Chemical Engineering,Health Administration,0.808,0.9,-0.4458,2.0618,False
3128,Chemical Engineering,Health Science,1.0444,0.6838,-0.2876,2.3763,False
3129,Chemical Engineering,Hebrew,-0.492,0.9,-3.8403,2.8563,False
3130,Chemical Engineering,History,0.7517,0.8375,-0.2561,1.7596,False
3131,Chemical Engineering,Horticulture,0.938,0.9,-0.7669,2.6429,False
3132,Chemical Engineering,Hospitality,0.8358,0.9,-0.5727,2.2443,False
3133,Chemical Engineering,Hotel  Restaurant Management,-0.1587,0.9,-2.9427,2.6254,False
3134,Chemical Engineering,Hotel & Restaurant Management,0.883,0.9,-0.4839,2.2499,False
3135,Chemical Engineering,Hotel amp Restaurant Management,2.008,0.9,-2.6387,6.6547,False
3136,Chemical Engineering,Human Development,0.8511,0.6012,-0.2067,1.9088,False
3137,Chemical Engineering,Humanities,0.4302,0.9,-1.341,2.2015,False
3138,Chemical Engineering,Industrial Engineering,0.1747,0.9,-1.0335,1.3828,False
3139,Chemical Engineering,Information Science,0.5141,0.9,-0.6058,1.634,False
3140,Chemical Engineering,Information Sciences  Technology,0.728,0.9,-0.4337,1.8897,False
3141,Chemical Engineering,Information Sciences & Technology,-0.0453,0.9,-1.5335,1.4428,False
3142,Chemical Engineering,Information Sciences amp Technology,0.0262,0.9,-1.6224,1.6748,False
3143,Chemical Engineering,Information Systems,0.378,0.9,-0.9889,1.7449,False
3144,Chemical Engineering,Insurance,0.808,0.9,-3.8387,5.4547,False
3145,Chemical Engineering,Integrated Arts,0.308,0.9,-4.3387,4.9547,False
3146,Chemical Engineering,International Studies,0.9413,0.9,-1.8427,3.7254,False
3147,Chemical Engineering,Italian,1.2318,0.1925,-0.1169,2.5806,False
3148,Chemical Engineering,Japanese,1.3989,0.4283,-0.2497,3.0475,False
3149,Chemical Engineering,Jewish Studies,0.288,0.9,-1.9442,2.5202,False
3150,Chemical Engineering,Journalism,1.0191,0.9,-0.7521,2.7904,False
3151,Chemical Engineering,Kinesiology,1.002,0.0902,-0.0375,2.0415,False
3152,Chemical Engineering,Korean,1.2223,0.9,-0.7261,3.1707,False
3153,Chemical Engineering,Labor  Employment Relations,1.448,0.4249,-0.2569,3.1529,False
3154,Chemical Engineering,Labor & Employment Relations,0.8651,0.9,-0.3886,2.1189,False
3155,Chemical Engineering,Labor amp Employment Relations,0.6747,0.9,-2.1094,3.4587,False
3156,Chemical Engineering,Landscape Architecture  Regional Planning,-0.292,0.9,-3.6403,3.0563,False
3157,Chemical Engineering,Landscape Architecture & Regional Planning,0.6892,0.9,-0.7695,2.148,False
3158,Chemical Engineering,Languages,1.0116,0.5922,-0.2422,2.2653,False
3159,Chemical Engineering,Latin,0.208,0.9,-4.4387,4.8547,False
3160,Chemical Engineering,Law,0.3413,0.9,-1.4299,2.1126,False
3161,Chemical Engineering,Literature,1.2663,0.6544,-0.3339,2.8665,False
3162,Chemical Engineering,Management,0.7757,0.9,-0.4491,2.0006,False
3163,Chemical Engineering,Marketing,0.9747,0.4357,-0.1763,2.1257,False
3164,Chemical Engineering,Materials Engineering,0.5606,0.9,-0.8262,1.9474,False
3165,Chemical Engineering,Mathematics,0.4257,0.9,-0.5144,1.3659,False
3166,Chemical Engineering,Mechanical Engineering,0.4624,0.9,-0.6033,1.5281,False
3167,Chemical Engineering,Medicine,-0.992,0.9,-5.6387,3.6547,False
3168,Chemical Engineering,Meteorology,0.8223,0.9,-0.3287,1.9733,False
3169,Chemical Engineering,Military Science,1.448,0.9,-0.7842,3.6802,False
3170,Chemical Engineering,Mineral Engineering,0.7535,0.9,-0.8951,2.4021,False
3171,Chemical Engineering,Music,1.1892,0.0171,0.0654,2.3131,True
3172,Chemical Engineering,Not Specified,0.4171,0.9,-0.9149,1.7491,False
3173,Chemical Engineering,Nursing,0.876,0.9,-0.4128,2.1648,False
3174,Chemical Engineering,Nutrition,0.7345,0.9,-0.466,1.9349,False
3175,Chemical Engineering,Philosophy,0.8585,0.4497,-0.1594,1.8763,False
3176,Chemical Engineering,Photography,0.408,0.9,-1.4429,2.2589,False
3177,Chemical Engineering,Physical Ed,0.6524,0.9,-1.1188,2.4237,False
3178,Chemical Engineering,Physics,0.298,0.9,-0.7867,1.3827,False
3179,Chemical Engineering,Plant Pathology,0.108,0.9,-3.2403,3.4563,False
3180,Chemical Engineering,Political Science,0.5701,0.9,-0.4999,1.6402,False
3181,Chemical Engineering,Portuguese,2.008,0.9,-2.6387,6.6547,False
3182,Chemical Engineering,Psychology,0.6494,0.9,-0.3339,1.6328,False
3183,Chemical Engineering,Real Estate,1.808,0.9,-1.5403,5.1563,False
3184,Chemical Engineering,Recreation Parks  Tourism,0.908,0.9,-0.7406,2.5566,False
3185,Chemical Engineering,Recreation Parks amp Tourism,-0.492,0.9,-3.8403,2.8563,False
3186,Chemical Engineering,"Recreation, Parks, & Tourism",1.0892,0.8342,-0.3695,2.548,False
3187,Chemical Engineering,Religion,0.808,0.9,-0.6508,2.2668,False
3188,Chemical Engineering,Religious Studies,0.558,0.9,-2.7903,3.9063,False
3189,Chemical Engineering,Russian,0.808,0.9,-1.6457,3.2617,False
3190,Chemical Engineering,Science,-0.092,0.9,-4.7387,4.5547,False
3191,Chemical Engineering,Select department,1.508,0.9,-1.8403,4.8563,False
3192,Chemical Engineering,Social Science,0.698,0.9,-1.0069,2.4029,False
3193,Chemical Engineering,Social Work,1.1747,0.9,-1.6094,3.9587,False
3194,Chemical Engineering,Sociology,0.8183,0.6946,-0.2289,1.8655,False
3195,Chemical Engineering,Spanish,0.9544,0.1233,-0.0552,1.9639,False
3196,Chemical Engineering,Statistics,0.4528,0.9,-0.5811,1.4868,False
3197,Chemical Engineering,Supply Chain Management,1.3705,0.8592,-0.4804,3.2214,False
3198,Chemical Engineering,Theater,1.1404,0.0875,-0.0392,2.3201,False
3199,Chemical Engineering,Theology,0.508,0.9,-4.1387,5.1547,False
3200,Chemical Engineering,University Community,2.008,0.9,-2.6387,6.6547,False
3201,Chemical Engineering,Veterinary Sciences,1.0937,0.9,-0.4273,2.6147,False
3202,Chemical Engineering,Visual Arts,0.3898,0.9,-1.2588,2.0384,False
3203,Chemical Engineering,Women's Studies,0.7136,0.9,-0.4727,1.8998,False
3204,Chemical Engineering,Writing,1.908,0.9,-1.4403,5.2563,False
3205,Chemistry,Chinese,0.2022,0.9,-1.0811,1.4855,False
3206,Chemistry,Civil Engineering,0.3548,0.9,-0.5529,1.2625,False
3207,Chemistry,Classical  Medieval Studies,0.6089,0.9,-2.6536,3.8713,False
3208,Chemistry,Classical & Medieval Studies,1.0089,0.9,-3.5764,5.5941,False
3209,Chemistry,Classical amp Medieval Studies,1.2589,0.9,-2.0036,4.5213,False
3210,Chemistry,Classics,0.4026,0.9,-0.8465,1.6518,False
3211,Chemistry,Communication,0.3249,0.9,-0.2652,0.915,False
3212,Chemistry,Communication Arts,0.1829,0.9,-0.6406,1.0063,False
3213,Chemistry,Communication Disorders,0.0989,0.9,-0.8783,1.076,False
3214,Chemistry,Comparative Literature,0.1603,0.9,-0.7649,1.0855,False
3215,Chemistry,Computer Science,-0.4522,0.9,-1.146,0.2416,False
3216,Chemistry,Counseling,0.7089,0.9,-3.8764,5.2941,False
3217,Chemistry,Criminal Justice,0.3386,0.9,-0.5691,1.2463,False
3218,Chemistry,Curriculum  Instruction,0.7422,0.9,-1.938,3.4224,False
3219,Chemistry,Curriculum & Instruction,0.566,0.9,-1.2309,2.3629,False
3220,Chemistry,Curriculum amp Instruction,0.1589,0.9,-3.1036,3.4213,False
3221,Chemistry,Design,-0.9911,0.9,-4.2536,2.2713,False
3222,Chemistry,Developmental Studies,0.2089,0.9,-3.0536,3.4713,False
3223,Chemistry,Earth Science,-0.1088,0.9,-0.9273,0.7097,False
3224,Chemistry,Economics,-0.387,0.9,-1.0451,0.271,False
3225,Chemistry,Ecosystem Science  Management,-0.5911,0.9,-5.1764,3.9941,False
3226,Chemistry,Ecosystem Science & Management,-0.6911,0.9,-5.2764,3.8941,False
3227,Chemistry,Education,0.1407,0.9,-0.56,0.8414,False
3228,Chemistry,Electrical Engineering,-0.1328,0.9,-0.9667,0.7011,False
3229,Chemistry,Engineering,0.1026,0.9,-0.5069,0.7121,False
